Cost Center,Budget Orgn,Budget Unit,Account,Account Title,Fund,Fund Title,Budget Organization Number,Budget Organization Name,Budget Term,Budget Year,Cost Center Name,Amount
1.0,1002240001000000 - INSTRUCTIONAL STAFF DEV,100-2240-001-000,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1002240001000000,INSTRUCTIONAL STAFF DEV,2022-2023 Budget,2022-01-01,District Office,0.0
1.0,1002240001000000 - INSTRUCTIONAL STAFF DEV,100-2240-001-000,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1002240001000000,INSTRUCTIONAL STAFF DEV,2023-2024 Proposed,2023-01-01,District Office,0.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,114.0,MGR/CONFIDENTIAL,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,11854.6
1.0,1002310001000000 - BD OF ED,100-2310-001-000,114.0,MGR/CONFIDENTIAL,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,12505.55
1.0,1002310001000000 - BD OF ED,100-2310-001-000,114.0,MGR/CONFIDENTIAL,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,12814.25
1.0,1002310001000000 - BD OF ED,100-2310-001-000,114.0,MGR/CONFIDENTIAL,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,14072.75
1.0,1002310001000000 - BD OF ED,100-2310-001-000,131.0,PREMIUM PAY,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,0.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,131.0,PREMIUM PAY,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,745.95
1.0,1002310001000000 - BD OF ED,100-2310-001-000,131.0,PREMIUM PAY,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,0.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,131.0,PREMIUM PAY,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,0.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,795.96
1.0,1002310001000000 - BD OF ED,100-2310-001-000,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,583.09
1.0,1002310001000000 - BD OF ED,100-2310-001-000,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,1626.12
1.0,1002310001000000 - BD OF ED,100-2310-001-000,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,612.6
1.0,1002310001000000 - BD OF ED,100-2310-001-000,212.0,PERS PICK-UP,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,787.55
1.0,1002310001000000 - BD OF ED,100-2310-001-000,212.0,PERS PICK-UP,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,795.08
1.0,1002310001000000 - BD OF ED,100-2310-001-000,212.0,PERS PICK-UP,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,955.63
1.0,1002310001000000 - BD OF ED,100-2310-001-000,212.0,PERS PICK-UP,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,835.37
1.0,1002310001000000 - BD OF ED,100-2310-001-000,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,943.62
1.0,1002310001000000 - BD OF ED,100-2310-001-000,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,773.91
1.0,1002310001000000 - BD OF ED,100-2310-001-000,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,875.89
1.0,1002310001000000 - BD OF ED,100-2310-001-000,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,813.09
1.0,1002310001000000 - BD OF ED,100-2310-001-000,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,893.96
1.0,1002310001000000 - BD OF ED,100-2310-001-000,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,1081.33
1.0,1002310001000000 - BD OF ED,100-2310-001-000,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,717.24
1.0,1002310001000000 - BD OF ED,100-2310-001-000,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,1136.1
1.0,1002310001000000 - BD OF ED,100-2310-001-000,220.0,SOC SEC ADMIN,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,983.14
1.0,1002310001000000 - BD OF ED,100-2310-001-000,220.0,SOC SEC ADMIN,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,998.24
1.0,1002310001000000 - BD OF ED,100-2310-001-000,220.0,SOC SEC ADMIN,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,1005.92
1.0,1002310001000000 - BD OF ED,100-2310-001-000,220.0,SOC SEC ADMIN,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,1046.33
1.0,1002310001000000 - BD OF ED,100-2310-001-000,231.0,WRKRS COMP,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,48.7
1.0,1002310001000000 - BD OF ED,100-2310-001-000,231.0,WRKRS COMP,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,48.04
1.0,1002310001000000 - BD OF ED,100-2310-001-000,231.0,WRKRS COMP,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,70.48
1.0,1002310001000000 - BD OF ED,100-2310-001-000,231.0,WRKRS COMP,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,153.15
1.0,1002310001000000 - BD OF ED,100-2310-001-000,233.0,PFMLI,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,0.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,233.0,PFMLI,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,0.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,233.0,PFMLI,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,51.26
1.0,1002310001000000 - BD OF ED,100-2310-001-000,233.0,PFMLI,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,562.91
1.0,1002310001000000 - BD OF ED,100-2310-001-000,241.0,MED-DEN-VIS,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,5503.6
1.0,1002310001000000 - BD OF ED,100-2310-001-000,241.0,MED-DEN-VIS,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,5290.94
1.0,1002310001000000 - BD OF ED,100-2310-001-000,241.0,MED-DEN-VIS,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,5400.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,241.0,MED-DEN-VIS,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,6480.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,318.0,PROF DEV/NON-INSTRUCTTION,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,70.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,318.0,PROF DEV/NON-INSTRUCTTION,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,759.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,318.0,PROF DEV/NON-INSTRUCTTION,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,1000.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,318.0,PROF DEV/NON-INSTRUCTTION,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,1000.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,340.0,TRAVEL,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,232.35
1.0,1002310001000000 - BD OF ED,100-2310-001-000,340.0,TRAVEL,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,0.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,340.0,TRAVEL,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,1500.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,340.0,TRAVEL,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,1500.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,353.0,POSTAGE,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,1206.48
1.0,1002310001000000 - BD OF ED,100-2310-001-000,353.0,POSTAGE,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,0.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,353.0,POSTAGE,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,1500.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,353.0,POSTAGE,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,1500.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,355.0,PRINTING BINDING,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,0.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,355.0,PRINTING BINDING,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,0.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,355.0,PRINTING BINDING,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,500.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,355.0,PRINTING BINDING,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,500.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,381.0,AUDIT SERVICES,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,34605.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,381.0,AUDIT SERVICES,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,0.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,381.0,AUDIT SERVICES,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,35000.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,381.0,AUDIT SERVICES,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,30000.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,382.0,LEGAL SERVICES,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,9226.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,382.0,LEGAL SERVICES,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,2818.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,382.0,LEGAL SERVICES,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,15300.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,382.0,LEGAL SERVICES,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,11500.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,388.0,ELECTION,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,2598.99
1.0,1002310001000000 - BD OF ED,100-2310-001-000,388.0,ELECTION,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,0.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,388.0,ELECTION,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,5000.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,388.0,ELECTION,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,5000.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,389.0,OTHER NON-INSTR PROF/TECH,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,-1217.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,389.0,OTHER NON-INSTR PROF/TECH,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,37025.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,389.0,OTHER NON-INSTR PROF/TECH,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,7000.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,389.0,OTHER NON-INSTR PROF/TECH,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,7000.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,30.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,1031.56
1.0,1002310001000000 - BD OF ED,100-2310-001-000,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,3100.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,3100.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,440.0,PERIODICALS,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,0.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,440.0,PERIODICALS,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,0.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,440.0,PERIODICALS,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,400.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,440.0,PERIODICALS,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,0.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,460.0,NONCONSUM ITEMS,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,10800.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,460.0,NONCONSUM ITEMS,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,0.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,460.0,NONCONSUM ITEMS,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,1000.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,460.0,NONCONSUM ITEMS,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,0.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,470.0,COMPUTER SOFTWARE,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,1795.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,470.0,COMPUTER SOFTWARE,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,2700.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,470.0,COMPUTER SOFTWARE,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,1500.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,470.0,COMPUTER SOFTWARE,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,1500.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,640.0,DUES AND FEES,100,GENERAL FUND,1002310001000000,BD OF ED,2020-2021 Actual,2020-01-01,District Office,10216.41
1.0,1002310001000000 - BD OF ED,100-2310-001-000,640.0,DUES AND FEES,100,GENERAL FUND,1002310001000000,BD OF ED,2021-2022 Actual,2021-01-01,District Office,5138.85
1.0,1002310001000000 - BD OF ED,100-2310-001-000,640.0,DUES AND FEES,100,GENERAL FUND,1002310001000000,BD OF ED,2022-2023 Budget,2022-01-01,District Office,10000.0
1.0,1002310001000000 - BD OF ED,100-2310-001-000,640.0,DUES AND FEES,100,GENERAL FUND,1002310001000000,BD OF ED,2023-2024 Proposed,2023-01-01,District Office,10000.0
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,112.0,CLASS SALARIES,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2020-2021 Actual,2020-01-01,District Office,0.0
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,112.0,CLASS SALARIES,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2021-2022 Actual,2021-01-01,District Office,0.0
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,112.0,CLASS SALARIES,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2022-2023 Budget,2022-01-01,District Office,0.0
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,112.0,CLASS SALARIES,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2023-2024 Proposed,2023-01-01,District Office,16255.44
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,113.0,ADMINISTRATORS,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2020-2021 Actual,2020-01-01,District Office,135874.19
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,113.0,ADMINISTRATORS,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2021-2022 Actual,2021-01-01,District Office,143600.0
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,113.0,ADMINISTRATORS,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2022-2023 Budget,2022-01-01,District Office,146460.0
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,113.0,ADMINISTRATORS,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2023-2024 Proposed,2023-01-01,District Office,165600.0
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,114.0,MGR/CONFIDENTIAL,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2020-2021 Actual,2020-01-01,District Office,35563.47
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,114.0,MGR/CONFIDENTIAL,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2021-2022 Actual,2021-01-01,District Office,37516.52
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,114.0,MGR/CONFIDENTIAL,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2022-2023 Budget,2022-01-01,District Office,38442.75
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,114.0,MGR/CONFIDENTIAL,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2023-2024 Proposed,2023-01-01,District Office,42218.25
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2020-2021 Actual,2020-01-01,District Office,17670.69
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2021-2022 Actual,2021-01-01,District Office,12435.1
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2022-2023 Budget,2022-01-01,District Office,23463.99
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2023-2024 Proposed,2023-01-01,District Office,14944.54
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,212.0,PERS PICK-UP,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2020-2021 Actual,2020-01-01,District Office,2315.04
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,212.0,PERS PICK-UP,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2021-2022 Actual,2021-01-01,District Office,2251.02
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,212.0,PERS PICK-UP,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2022-2023 Budget,2022-01-01,District Office,13789.24
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,212.0,PERS PICK-UP,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2023-2024 Proposed,2023-01-01,District Office,13381.43
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2020-2021 Actual,2020-01-01,District Office,6953.15
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2021-2022 Actual,2021-01-01,District Office,10577.13
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2022-2023 Budget,2022-01-01,District Office,12638.63
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2023-2024 Proposed,2023-01-01,District Office,13024.59
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2020-2021 Actual,2020-01-01,District Office,4512.35
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2021-2022 Actual,2021-01-01,District Office,14779.1
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2022-2023 Budget,2022-01-01,District Office,10349.46
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2023-2024 Proposed,2023-01-01,District Office,18198.73
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,220.0,SOC SEC ADMIN,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2020-2021 Actual,2020-01-01,District Office,12731.03
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,220.0,SOC SEC ADMIN,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2021-2022 Actual,2021-01-01,District Office,13464.54
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,220.0,SOC SEC ADMIN,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2022-2023 Budget,2022-01-01,District Office,14514.46
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,220.0,SOC SEC ADMIN,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2023-2024 Proposed,2023-01-01,District Office,16760.75
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,231.0,WRKRS COMP,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2020-2021 Actual,2020-01-01,District Office,577.6
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,231.0,WRKRS COMP,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2021-2022 Actual,2021-01-01,District Office,619.46
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,231.0,WRKRS COMP,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2022-2023 Budget,2022-01-01,District Office,1016.97
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,231.0,WRKRS COMP,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2023-2024 Proposed,2023-01-01,District Office,2453.26
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,233.0,PFMLI,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2020-2021 Actual,2020-01-01,District Office,0.0
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,233.0,PFMLI,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2021-2022 Actual,2021-01-01,District Office,0.0
1.0,1002321001000000 - OFFICE SUPT,100-2321-001-000,233.0,PFMLI,100,GENERAL FUND,1002321001000000,OFFICE SUPT,2022-2023 Budget,2022-01-01,District Office,739.61
